cells,characters,dropout,mutationrate,rep,method,#branches,#FN,#FP,#TP,FN_rate,FP_rate,TP_rate,parsimony-score,time,normalized-parsimony-score
50,20,0.15,0.1,5,paup,18,3,9,9,0.25,0.5,0.5,110.71,1.44,0.9820810786835802359620331766
50,20,0.15,0.1,5,star_cdp,17,5,10,7,0.416667,0.588235,0.411765,110.71,3.49,0.9820810786835802359620331766
50,20,0.15,0.1,5,paup-sc,5,7,0,5,0.583333,0.0,1.0,132.49,,1.175286081788343830391200213
50,20,0.15,0.1,5,star_cdp-sc,10,6,4,6,0.5,0.4,0.6,115.73,,1.026612259380821431739554688
50,20,0.15,0.1,5,ground-truth,12,0,0,12.0,0.0,0.0,1,112.73,,1
50,20,0.15,0.1,6,cassiopeia-greedy,16,3,3,13,0.1875,0.1875,0.8125,127.55,5.35,1
50,20,0.15,0.1,6,startle_nni,16,5,5,11,0.3125,0.3125,0.6875,131.71,3.88,1.032614660917287338298706390
50,20,0.15,0.1,6,startle_ilp,15,3,2,13,0.1875,0.133333,0.866667,127.55,12.90,1
50,20,0.15,0.1,6,laml,14,5,3,11,0.3125,0.214286,0.785714,127.06,104.57,0.9961583692669541356330850647
50,20,0.15,0.1,6,paup,15,2,1,14,0.125,0.066667,0.933333,127.55,1.59,1
50,20,0.15,0.1,6,star_cdp,17,1,2,15,0.0625,0.117647,0.882353,120.34,3.88,0.9434731477851822814582516660
50,20,0.15,0.1,6,paup-sc,10,6,0,10,0.375,0.0,1.0,247.73,,1.942218737749901999215993728
50,20,0.15,0.1,6,star_cdp-sc,14,3,1,13,0.1875,0.071429,0.928571,133.97,,1.050333202665621324970599765
50,20,0.15,0.1,6,ground-truth,16,0,0,16.0,0.0,0.0,1,127.55,,1
50,20,0.15,0.1,7,cassiopeia-greedy,20,7,9,11,0.388889,0.45,0.55,180.84,5.63,1.019966159052453468697123519
50,20,0.15,0.1,7,startle_nni,20,2,4,16,0.111111,0.2,0.8,177.30,3.73,1
50,20,0.15,0.1,7,startle_ilp,16,7,5,11,0.388889,0.3125,0.6875,180.17,12.78,1.016187253243090806542583192
50,20,0.15,0.1,7,laml,18,3,3,15,0.166667,0.166667,0.833333,162.69,77.40,0.9175972927241962774957698816
50,20,0.15,0.1,7,paup,20,4,6,14,0.222222,0.3,0.7,173.92,1.85,0.9809362662154540327129159616
50,20,0.15,0.1,7,star_cdp,21,4,7,14,0.222222,0.333333,0.666667,162.69,4.78,0.9175972927241962774957698816
50,20,0.15,0.1,7,paup-sc,14,6,2,12,0.333333,0.142857,0.857143,173.92,,0.9809362662154540327129159616
50,20,0.15,0.1,7,star_cdp-sc,15,5,2,13,0.277778,0.133333,0.866667,173.46,,0.9783417935702199661590524535
50,20,0.15,0.1,7,ground-truth,18,0,0,18.0,0.0,0.0,1,177.30,,1
50,20,0.15,0.1,8,cassiopeia-greedy,12,4,6,6,0.4,0.5,0.5,111.60,6.16,0.9826538698599982389715593907
50,20,0.15,0.1,8,startle_nni,11,7,8,3,0.7,0.727273,0.272727,126.75,3.69,1.116051774236153913885709254
50,20,0.15,0.1,8,startle_ilp,9,5,4,5,0.5,0.444444,0.555556,109.63,13.20,0.9653077397199964779431187814
50,20,0.15,0.1,8,laml,10,7,7,3,0.7,0.7,0.3,124.77,78.50,1.098617592674121687065246104
50,20,0.15,0.1,8,paup,11,7,8,3,0.7,0.727273,0.272727,109.63,1.53,0.9653077397199964779431187814
50,20,0.15,0.1,8,star_cdp,13,7,10,3,0.7,0.769231,0.230769,107.65,3.81,0.9478735581579642511226556309
50,20,0.15,0.1,8,paup-sc,1,9,0,1,0.9,0.0,1.0,224.22,,1.974288984767103988729417980
50,20,0.15,0.1,8,star_cdp-sc,4,6,0,4,0.6,0.0,1.0,151.47,,1.333714889495465351765431012
50,20,0.15,0.1,8,ground-truth,10,0,0,10.0,0.0,0.0,1,113.57,,1
50,20,0.15,0.1,9,cassiopeia-greedy,18,7,5,13,0.35,0.277778,0.722222,130.87,6.04,1.016308146307369728974139939
50,20,0.15,0.1,9,startle_nni,17,8,5,12,0.4,0.294118,0.705882,136.29,3.59,1.058398695348295410421682069
50,20,0.15,0.1,9,startle_ilp,16,4,0,16,0.2,0.0,1.0,128.77,20.07,1
50,20,0.15,0.1,9,laml,16,8,4,12,0.4,0.25,0.75,136.29,94.96,1.058398695348295410421682069
50,20,0.15,0.1,9,paup,21,5,6,15,0.25,0.285714,0.714286,128.77,1.52,1
50,20,0.15,0.1,9,star_cdp,20,6,6,14,0.3,0.3,0.7,128.77,3.79,1
50,20,0.15,0.1,9,paup-sc,13,7,0,13,0.35,0.0,1.0,147.63,,1.146462685408091946882037742
50,20,0.15,0.1,9,star_cdp-sc,16,5,1,15,0.25,0.0625,0.9375,141.34,,1.097615904325541663430923352
50,20,0.15,0.1,9,ground-truth,20,0,0,20.0,0.0,0.0,1,128.77,,1
50,20,0.15,0.1,10,cassiopeia-greedy,20,9,13,7,0.5625,0.65,0.35,150.54,5.14,1.083801295896328293736501080
50,20,0.15,0.1,10,startle_nni,17,10,11,6,0.625,0.647059,0.352941,179.75,3.74,1.294096472282217422606191505
50,20,0.15,0.1,10,startle_ilp,17,5,6,11,0.3125,0.352941,0.647059,135.72,12.78,0.9771058315334773218142548596
50,20,0.15,0.1,10,laml,16,10,10,6,0.625,0.625,0.375,176.85,209.85,1.273218142548596112311015119
50,20,0.15,0.1,10,paup,20,6,10,10,0.375,0.5,0.5,135.72,1.70,0.9771058315334773218142548596
50,20,0.15,0.1,10,star_cdp,19,4,7,12,0.25,0.368421,0.631579,132.82,4.02,0.9562275017998560115190784737
50,20,0.15,0.1,10,paup-sc,10,7,1,9,0.4375,0.1,0.9,242.46,,1.745572354211663066954643629
50,20,0.15,0.1,10,star_cdp-sc,17,6,7,10,0.375,0.411765,0.588235,181.24,,1.304823614110871130309575234
50,20,0.15,0.1,10,ground-truth,16,0,0,16.0,0.0,0.0,1,138.90,,1
50,20,0.15,0.1,11,cassiopeia-greedy,26,12,17,9,0.571429,0.653846,0.346154,155.26,5.14,1.161777910805148159233762347
50,20,0.15,0.1,11,startle_nni,20,11,10,10,0.52381,0.5,0.5,157.43,3.28,1.178015564202334630350194553
50,20,0.15,0.1,11,startle_ilp,21,6,6,15,0.285714,0.285714,0.714286,138.36,15.19,1.035318766836276563903023047
50,20,0.15,0.1,11,laml,18,11,8,10,0.52381,0.444444,0.555556,155.23,94.16,1.161553427117629452259802454
50,20,0.15,0.1,11,paup,21,3,3,18,0.142857,0.142857,0.857143,133.64,1.92,1
50,20,0.15,0.1,11,star_cdp,25,3,7,18,0.142857,0.28,0.72,131.43,3.91,0.9834630350194552529182879377
50,20,0.15,0.1,11,paup-sc,15,6,0,15,0.285714,0.0,1.0,150.37,,1.125187069739598922478299910
50,20,0.15,0.1,11,star_cdp-sc,19,4,2,17,0.190476,0.105263,0.894737,133.78,,1.001047590541753965878479497
50,20,0.15,0.1,11,ground-truth,21,0,0,21.0,0.0,0.0,1,133.64,,1
50,20,0.15,0.1,12,cassiopeia-greedy,19,7,7,12,0.368421,0.368421,0.631579,121.99,5.42,1.063557105492589363557105493
50,20,0.15,0.1,12,startle_nni,18,5,4,14,0.263158,0.222222,0.777778,114.70,4.39,1
50,20,0.15,0.1,12,startle_ilp,20,3,4,16,0.157895,0.2,0.8,114.70,13.45,1
50,20,0.15,0.1,12,laml,18,5,4,14,0.263158,0.222222,0.777778,114.70,111.92,1
50,20,0.15,0.1,12,paup,19,5,5,14,0.263158,0.263158,0.736842,114.70,1.55,1
50,20,0.15,0.1,12,star_cdp,20,6,7,13,0.315789,0.35,0.65,114.70,4.19,1
50,20,0.15,0.1,12,paup-sc,10,9,0,10,0.473684,0.0,1.0,218.42,,1.904272013949433304272013949
50,20,0.15,0.1,12,star_cdp-sc,16,6,3,13,0.315789,0.1875,0.8125,172.22,,1.501482127288578901482127289
50,20,0.15,0.1,12,ground-truth,19,0,0,19.0,0.0,0.0,1,114.70,,1
50,20,0.15,0.1,13,cassiopeia-greedy,19,7,7,12,0.368421,0.368421,0.631579,121.99,5.16,1.063557105492589363557105493
50,20,0.15,0.1,13,startle_nni,17,7,5,12,0.368421,0.294118,0.705882,127.34,3.62,1.110200523103748910200523104
50,20,0.15,0.1,13,startle_ilp,20,3,4,16,0.157895,0.2,0.8,114.70,12.00,1
50,20,0.15,0.1,13,laml,16,7,4,12,0.368421,0.25,0.75,127.34,105.08,1.110200523103748910200523104
50,20,0.15,0.1,13,paup,19,5,5,14,0.263158,0.263158,0.736842,114.70,1.55,1
50,20,0.15,0.1,13,star_cdp,20,6,7,13,0.315789,0.35,0.65,114.70,4.01,1
50,20,0.15,0.1,13,paup-sc,10,9,0,10,0.473684,0.0,1.0,218.42,,1.904272013949433304272013949
50,20,0.15,0.1,13,star_cdp-sc,16,6,3,13,0.315789,0.1875,0.8125,172.22,,1.501482127288578901482127289
50,20,0.15,0.1,13,ground-truth,19,0,0,19.0,0.0,0.0,1,114.70,,1
50,20,0.15,0.1,14,cassiopeia-greedy,13,4,7,6,0.4,0.538462,0.461538,81.76,5.61,1
50,20,0.15,0.1,14,startle_nni,13,5,8,5,0.5,0.615385,0.384615,88.49,3.63,1.082314090019569471624266145
50,20,0.15,0.1,14,startle_ilp,11,5,6,5,0.5,0.545455,0.454545,81.76,14.53,1
50,20,0.15,0.1,14,laml,10,5,5,5,0.5,0.5,0.5,88.49,118.63,1.082314090019569471624266145
50,20,0.15,0.1,14,paup,13,4,7,6,0.4,0.538462,0.461538,81.76,1.18,1
50,20,0.15,0.1,14,star_cdp,12,4,6,6,0.4,0.5,0.5,81.76,3.44,1
50,20,0.15,0.1,14,paup-sc,3,7,0,3,0.7,0.0,1.0,167.35,,2.046844422700587084148727984
50,20,0.15,0.1,14,star_cdp-sc,7,4,1,6,0.4,0.142857,0.857143,131.05,,1.602862035225048923679060665
50,20,0.15,0.1,14,ground-truth,10,0,0,10.0,0.0,0.0,1,81.76,,1
50,20,0.15,0.1,15,cassiopeia-greedy,14,4,6,8,0.333333,0.428571,0.571429,77.71,5.17,1
50,20,0.15,0.1,15,startle_nni,10,6,4,6,0.5,0.4,0.6,89.37,3.08,1.150045039248487968086475357
50,20,0.15,0.1,15,startle_ilp,9,4,1,8,0.333333,0.111111,0.888889,77.71,12.33,1
50,20,0.15,0.1,15,laml,9,6,3,6,0.5,0.333333,0.666667,89.37,191.21,1.150045039248487968086475357
50,20,0.15,0.1,15,paup,12,4,4,8,0.333333,0.333333,0.666667,77.71,1.35,1
50,20,0.15,0.1,15,star_cdp,13,6,7,6,0.5,0.538462,0.461538,77.71,3.34,1
50,20,0.15,0.1,15,paup-sc,5,7,0,5,0.583333,0.0,1.0,102.16,,1.314631321580234204092137434
50,20,0.15,0.1,15,star_cdp-sc,8,4,0,8,0.333333,0.0,1.0,85.45,,1.099601080941963711234075409
50,20,0.15,0.1,15,ground-truth,12,0,0,12.0,0.0,0.0,1,77.71,,1
50,20,0.15,0.1,16,cassiopeia-greedy,14,4,6,8,0.333333,0.428571,0.571429,77.71,5.20,1
50,20,0.15,0.1,16,startle_nni,9,7,4,5,0.583333,0.444444,0.555556,89.37,3.67,1.150045039248487968086475357
50,20,0.15,0.1,16,startle_ilp,9,4,1,8,0.333333,0.111111,0.888889,77.71,14.25,1
50,20,0.15,0.1,16,laml,9,7,4,5,0.583333,0.444444,0.555556,89.37,136.53,1.150045039248487968086475357
50,20,0.15,0.1,16,paup,12,4,4,8,0.333333,0.333333,0.666667,77.71,1.35,1
50,20,0.15,0.1,16,star_cdp,13,6,7,6,0.5,0.538462,0.461538,77.71,3.31,1
50,20,0.15,0.1,16,paup-sc,5,7,0,5,0.583333,0.0,1.0,102.16,,1.314631321580234204092137434
50,20,0.15,0.1,16,star_cdp-sc,8,4,0,8,0.333333,0.0,1.0,85.45,,1.099601080941963711234075409
50,20,0.15,0.1,16,ground-truth,12,0,0,12.0,0.0,0.0,1,77.71,,1
50,20,0.15,0.1,17,cassiopeia-greedy,20,5,7,13,0.277778,0.35,0.65,118.77,5.57,1
50,20,0.15,0.1,17,startle_nni,19,10,11,8,0.555556,0.578947,0.421053,136.45,3.38,1.148859139513345120821756336
50,20,0.15,0.1,17,startle_ilp,16,6,4,12,0.333333,0.25,0.75,118.77,13.08,1
50,20,0.15,0.1,17,laml,18,10,10,8,0.555556,0.555556,0.444444,136.45,137.65,1.148859139513345120821756336
50,20,0.15,0.1,17,paup,18,6,6,12,0.333333,0.333333,0.666667,118.77,1.74,1
50,20,0.15,0.1,17,star_cdp,21,3,6,15,0.166667,0.285714,0.714286,118.77,3.91,1
50,20,0.15,0.1,17,paup-sc,12,6,0,12,0.333333,0.0,1.0,129.92,,1.093878925654626589206028458
50,20,0.15,0.1,17,star_cdp-sc,16,4,2,14,0.222222,0.125,0.875,126.60,,1.065925738822935084617327608
50,20,0.15,0.1,17,ground-truth,18,0,0,18.0,0.0,0.0,1,118.77,,1
50,20,0.15,0.1,18,cassiopeia-greedy,20,9,8,12,0.428571,0.4,0.6,135.91,5.47,1.030948949404536145035272700
50,20,0.15,0.1,18,startle_nni,22,14,15,7,0.666667,0.681818,0.318182,166.45,3.92,1.262610938329666995372828643
50,20,0.15,0.1,18,startle_ilp,20,8,7,13,0.380952,0.35,0.65,132.69,18.35,1.006523553060760069786846697
50,20,0.15,0.1,18,laml,20,14,13,7,0.666667,0.65,0.35,166.45,110.75,1.262610938329666995372828643
50,20,0.15,0.1,18,paup,24,5,8,16,0.238095,0.333333,0.666667,131.83,1.70,1
50,20,0.15,0.1,18,star_cdp,25,6,10,15,0.285714,0.4,0.6,131.83,3.96,1
50,20,0.15,0.1,18,paup-sc,10,11,0,10,0.52381,0.0,1.0,250.24,,1.898202230144883562163392248
50,20,0.15,0.1,18,star_cdp-sc,17,7,3,14,0.333333,0.176471,0.823529,155.87,,1.182356064628688462413714632
50,20,0.15,0.1,18,ground-truth,21,0,0,21.0,0.0,0.0,1,131.83,,1
50,20,0.15,0.1,19,cassiopeia-greedy,13,2,12,1,0.666667,0.923077,0.076923,55.61,5.58,1
50,20,0.15,0.1,19,startle_nni,7,2,6,1,0.666667,0.857143,0.142857,73.76,3.27,1.326380147455493616256069052
50,20,0.15,0.1,19,startle_ilp,4,3,4,0,1.0,1.0,0.0,54.17,20.65,0.9741053767308038122639812983
50,20,0.15,0.1,19,laml,6,2,5,1,0.666667,0.833333,0.166667,73.76,185.04,1.326380147455493616256069052
50,20,0.15,0.1,19,paup,6,3,6,0,1.0,1.0,0.0,52.13,1.44,0.9374213270994425463046214710
50,20,0.15,0.1,19,star_cdp,8,2,7,1,0.666667,0.875,0.125,52.13,3.39,0.9374213270994425463046214710
50,20,0.15,0.1,19,paup-sc,0,3,0,0,1.0,inf,inf,109.15,,1.962776479050530480129473116
50,20,0.15,0.1,19,star_cdp-sc,1,3,1,0,1.0,1.0,0.0,105.66,,1.900017982377270275130372235
50,20,0.15,0.1,19,ground-truth,3,0,0,3.0,0.0,0.0,1,55.61,,1
50,20,0.15,0.1,20,cassiopeia-greedy,18,4,6,12,0.25,0.333333,0.666667,98.03,5.38,1.000510308226168605837926107
50,20,0.15,0.1,20,startle_nni,16,6,6,10,0.375,0.375,0.625,117.85,3.19,1.202796489079403959991835068
50,20,0.15,0.1,20,startle_ilp,17,5,6,11,0.3125,0.352941,0.647059,98.03,13.69,1.000510308226168605837926107
50,20,0.15,0.1,20,laml,16,6,6,10,0.375,0.375,0.625,117.85,96.26,1.202796489079403959991835068
50,20,0.15,0.1,20,paup,20,5,9,11,0.3125,0.45,0.55,97.98,1.46,1
50,20,0.15,0.1,20,star_cdp,21,4,9,12,0.25,0.428571,0.571429,97.98,3.66,1
50,20,0.15,0.1,20,paup-sc,7,9,0,7,0.5625,0.0,1.0,152.52,,1.556644213104715248009797918
50,20,0.15,0.1,20,star_cdp-sc,9,8,1,8,0.5,0.111111,0.888889,195.65,,1.996836088997754643804858134
50,20,0.15,0.1,20,ground-truth,16,0,0,16.0,0.0,0.0,1,97.98,,1
50,30,0.15,0.1,0,cassiopeia-greedy,26,4,8,18,0.181818,0.307692,0.692308,271.93,5.89,1.011192919827457980068421835
50,30,0.15,0.1,0,startle_nni,25,4,7,18,0.181818,0.28,0.72,268.92,3.69,1
50,30,0.15,0.1,0,startle_ilp,22,3,3,19,0.136364,0.136364,0.863636,266.83,14.59,0.9922281719470474490554811840
50,30,0.15,0.1,0,laml,22,3,3,19,0.136364,0.136364,0.863636,268.92,286.42,1
50,30,0.15,0.1,0,paup,27,4,9,18,0.181818,0.333333,0.666667,266.83,1.70,0.9922281719470474490554811840
50,30,0.15,0.1,0,star_cdp,24,3,5,19,0.136364,0.208333,0.791667,266.83,4.29,0.9922281719470474490554811840
50,30,0.15,0.1,0,paup-sc,16,7,1,15,0.318182,0.0625,0.9375,291.14,,1.082626803510337646883831623
50,30,0.15,0.1,0,star_cdp-sc,20,4,2,18,0.181818,0.1,0.9,280.38,,1.042614904060687193217313699
50,30,0.15,0.1,0,ground-truth,22,0,0,22.0,0.0,0.0,1,268.92,,1
50,30,0.15,0.1,1,cassiopeia-greedy,26,9,17,9,0.5,0.653846,0.346154,240.36,5.28,1.018949510365000635889609564
50,30,0.15,0.1,1,startle_nni,21,7,10,11,0.388889,0.47619,0.52381,243.43,4.32,1.031964051040739327652719488
50,30,0.15,0.1,1,startle_ilp,15,9,6,9,0.5,0.4,0.6,235.89,19.79,1
50,30,0.15,0.1,1,laml,16,7,5,11,0.388889,0.3125,0.6875,234.46,159.93,0.9939378523888252999279325109
50,30,0.15,0.1,1,paup,24,7,13,11,0.388889,0.541667,0.458333,235.89,1.46,1
50,30,0.15,0.1,1,star_cdp,21,8,11,10,0.444444,0.52381,0.47619,226.91,3.81,0.9619314087074483869600237399
50,30,0.15,0.1,1,paup-sc,8,10,0,8,0.555556,0.0,1.0,312.63,,1.325321124252829708762558820
50,30,0.15,0.1,1,star_cdp-sc,10,9,1,9,0.5,0.1,0.9,269.91,,1.144219763449065242273941244
50,30,0.15,0.1,1,ground-truth,18,0,0,18.0,0.0,0.0,1,235.89,,1
50,30,0.15,0.1,2,cassiopeia-greedy,22,3,4,18,0.142857,0.181818,0.818182,145.60,6.61,1
50,30,0.15,0.1,2,startle_nni,23,5,7,16,0.238095,0.304348,0.695652,149.97,3.85,1.030013736263736263736263736
50,30,0.15,0.1,2,startle_ilp,21,4,4,17,0.190476,0.190476,0.809524,145.60,12.83,1
50,30,0.15,0.1,2,laml,21,5,5,16,0.238095,0.238095,0.761905,149.97,96.15,1.030013736263736263736263736
50,30,0.15,0.1,2,paup,21,2,2,19,0.095238,0.095238,0.904762,145.60,1.73,1
50,30,0.15,0.1,2,star_cdp,24,4,7,17,0.190476,0.291667,0.708333,145.60,4.01,1
50,30,0.15,0.1,2,paup-sc,14,7,0,14,0.333333,0.0,1.0,235.07,,1.614491758241758241758241758
50,30,0.15,0.1,2,star_cdp-sc,20,5,4,16,0.238095,0.2,0.8,145.60,,1
50,30,0.15,0.1,2,ground-truth,21,0,0,21.0,0.0,0.0,1,145.60,,1
50,30,0.15,0.1,3,cassiopeia-greedy,21,7,10,11,0.388889,0.47619,0.52381,197.76,6.84,1.017440963111591294952924834
50,30,0.15,0.1,3,startle_nni,17,7,6,11,0.388889,0.352941,0.647059,213.09,3.32,1.096311159129495292483407933
50,30,0.15,0.1,3,startle_ilp,16,5,3,13,0.277778,0.1875,0.8125,194.37,12.86,1
50,30,0.15,0.1,3,laml,12,7,1,11,0.388889,0.083333,0.916667,207.12,212.79,1.065596542676338941194628801
50,30,0.15,0.1,3,paup,19,5,6,13,0.277778,0.315789,0.684211,194.37,1.64,1
50,30,0.15,0.1,3,star_cdp,22,5,9,13,0.277778,0.409091,0.590909,188.40,4.07,0.9692853835468436487112208674
50,30,0.15,0.1,3,paup-sc,9,9,0,9,0.5,0.0,1.0,234.11,,1.204455420075114472398003807
50,30,0.15,0.1,3,star_cdp-sc,13,6,1,12,0.333333,0.076923,0.923077,199.30,,1.025363996501517723928589803
50,30,0.15,0.1,3,ground-truth,18,0,0,18.0,0.0,0.0,1,194.37,,1
50,30,0.15,0.1,4,cassiopeia-greedy,18,5,10,8,0.384615,0.555556,0.444444,138.82,5.16,1.005140829773369053652885381
50,30,0.15,0.1,4,startle_nni,17,3,7,10,0.230769,0.411765,0.588235,145.29,3.69,1.051987546158858880602418362
50,30,0.15,0.1,4,startle_ilp,14,3,4,10,0.230769,0.285714,0.714286,135.67,21.29,0.9823329230323655057562812251
50,30,0.15,0.1,4,laml,16,3,6,10,0.230769,0.375,0.625,145.29,81.52,1.051987546158858880602418362
50,30,0.15,0.1,4,paup,15,3,5,10,0.230769,0.333333,0.666667,135.67,1.60,0.9823329230323655057562812251
50,30,0.15,0.1,4,star_cdp,19,3,9,10,0.230769,0.473684,0.526316,135.67,4.07,0.9823329230323655057562812251
50,30,0.15,0.1,4,paup-sc,9,5,1,8,0.384615,0.111111,0.888889,172.77,,1.250959380204185069871841286
50,30,0.15,0.1,4,star_cdp-sc,12,4,3,9,0.307692,0.25,0.75,158.23,,1.145680978929838534501484324
50,30,0.15,0.1,4,ground-truth,13,0,0,13.0,0.0,0.0,1,138.11,,1
50,30,0.15,0.1,5,cassiopeia-greedy,23,6,9,14,0.3,0.391304,0.608696,184.21,5.82,1.063568129330254041570438799
50,30,0.15,0.1,5,startle_nni,23,4,7,16,0.2,0.304348,0.695652,172.85,3.78,0.9979792147806004618937644342
50,30,0.15,0.1,5,startle_ilp,21,5,6,15,0.25,0.285714,0.714286,172.43,13.30,0.9955542725173210161662817552
50,30,0.15,0.1,5,laml,21,4,5,16,0.2,0.238095,0.761905,172.85,143.67,0.9979792147806004618937644342
50,30,0.15,0.1,5,paup,25,3,8,17,0.15,0.32,0.68,172.43,2.32,0.9955542725173210161662817552
50,30,0.15,0.1,5,star_cdp,25,3,8,17,0.15,0.32,0.68,172.43,4.49,0.9955542725173210161662817552
50,30,0.15,0.1,5,paup-sc,16,5,1,15,0.25,0.0625,0.9375,185.57,,1.071420323325635103926096998
50,30,0.15,0.1,5,star_cdp-sc,22,4,6,16,0.2,0.272727,0.727273,178.08,,1.028175519630484988452655889
50,30,0.15,0.1,5,ground-truth,20,0,0,20.0,0.0,0.0,1,173.20,,1
50,30,0.15,0.1,6,cassiopeia-greedy,21,4,10,11,0.266667,0.47619,0.52381,205.43,5.82,1.017433509979693923035015601
50,30,0.15,0.1,6,startle_nni,18,7,10,8,0.466667,0.555556,0.444444,210.71,3.71,1.043583774949234807587539003
50,30,0.15,0.1,6,startle_ilp,17,4,6,11,0.266667,0.352941,0.647059,199.35,13.66,0.9873210836511316923381704720
50,30,0.15,0.1,6,laml,13,7,5,8,0.466667,0.384615,0.615385,206.06,187.97,1.020553712049923233123668961
50,30,0.15,0.1,6,paup,21,4,10,11,0.266667,0.47619,0.52381,199.34,1.57,0.9872715566341439255113664504
50,30,0.15,0.1,6,star_cdp,18,2,5,13,0.133333,0.277778,0.722222,191.62,4.11,0.9490366995195879352186617800
50,30,0.15,0.1,6,paup-sc,10,7,2,8,0.466667,0.2,0.8,266.11,,1.317963449061463028081818632
50,30,0.15,0.1,6,star_cdp-sc,14,5,4,10,0.333333,0.285714,0.714286,219.45,,1.086870387796543014214253875
50,30,0.15,0.1,6,ground-truth,15,0,0,15.0,0.0,0.0,1,201.91,,1
50,30,0.15,0.1,7,cassiopeia-greedy,24,7,10,14,0.333333,0.416667,0.583333,219.18,6.13,1.019252232142857142857142857
50,30,0.15,0.1,7,startle_nni,27,4,10,17,0.190476,0.37037,0.62963,217.01,4.10,1.009161086309523809523809524
50,30,0.15,0.1,7,startle_ilp,22,5,6,16,0.238095,0.272727,0.727273,214.82,18.55,0.9989769345238095238095238095
50,30,0.15,0.1,7,laml,25,4,8,17,0.190476,0.32,0.68,200.64,204.96,0.9330357142857142857142857143
50,30,0.15,0.1,7,paup,27,3,9,18,0.142857,0.333333,0.666667,214.82,1.80,0.9989769345238095238095238095
50,30,0.15,0.1,7,star_cdp,23,3,5,18,0.142857,0.217391,0.782609,198.45,4.22,0.9228515625
50,30,0.15,0.1,7,paup-sc,13,8,0,13,0.380952,0.0,1.0,230.37,,1.0712890625
50,30,0.15,0.1,7,star_cdp-sc,17,6,2,15,0.285714,0.117647,0.882353,244.42,,1.136625744047619047619047619
50,30,0.15,0.1,7,ground-truth,21,0,0,21.0,0.0,0.0,1,215.04,,1
50,30,0.15,0.1,8,cassiopeia-greedy,15,7,9,6,0.538462,0.6,0.4,156.59,5.43,1.092818759159745969711773327
50,30,0.15,0.1,8,startle_nni,16,4,7,9,0.307692,0.4375,0.5625,147.34,4.31,1.028264358992253471979900900
50,30,0.15,0.1,8,startle_ilp,13,5,5,8,0.384615,0.384615,0.615385,143.29,14.56,1
50,30,0.15,0.1,8,laml,15,4,6,9,0.307692,0.4,0.6,142.76,96.26,0.9963012073417544839137413637
50,30,0.15,0.1,8,paup,16,4,7,9,0.307692,0.4375,0.5625,143.29,1.48,1
50,30,0.15,0.1,8,star_cdp,17,2,6,11,0.153846,0.352941,0.647059,138.71,4.08,0.9680368483495010119338404634
50,30,0.15,0.1,8,paup-sc,7,6,0,7,0.461538,0.0,1.0,178.12,,1.243073487333379859027147742
50,30,0.15,0.1,8,star_cdp-sc,14,3,4,10,0.230769,0.285714,0.714286,140.57,,0.9810175169237211249912764324
50,30,0.15,0.1,8,ground-truth,13,0,0,13.0,0.0,0.0,1,143.29,,1
50,30,0.15,0.1,9,cassiopeia-greedy,24,5,8,16,0.238095,0.333333,0.666667,189.45,5.17,1.036435253569670113244707041
50,30,0.15,0.1,9,startle_nni,27,7,13,14,0.333333,0.481481,0.518519,188.31,3.43,1.030198588544231084851468899
50,30,0.15,0.1,9,startle_ilp,21,4,4,17,0.190476,0.190476,0.809524,179.85,14.58,0.9839159691449204004595437387
50,30,0.15,0.1,9,laml,23,7,9,14,0.333333,0.391304,0.608696,188.31,121.06,1.030198588544231084851468899
50,30,0.15,0.1,9,paup,24,6,9,15,0.285714,0.375,0.625,177.39,1.70,0.9704579025110782865583456425
50,30,0.15,0.1,9,star_cdp,26,6,11,15,0.285714,0.423077,0.576923,177.39,4.09,0.9704579025110782865583456425
50,30,0.15,0.1,9,paup-sc,16,6,1,15,0.285714,0.0625,0.9375,197.13,,1.078450681109469883472837683
50,30,0.15,0.1,9,star_cdp-sc,18,6,3,15,0.285714,0.166667,0.833333,199.44,,1.091088133924175283111767602
50,30,0.15,0.1,9,ground-truth,21,0,0,21.0,0.0,0.0,1,182.79,,1
50,30,0.15,0.1,10,cassiopeia-greedy,18,8,11,7,0.533333,0.611111,0.388889,225.89,5.13,1.051384686990923900395624855
50,30,0.15,0.1,10,startle_nni,12,9,6,6,0.6,0.5,0.5,235.90,3.70,1.097975331626716313707237608
50,30,0.15,0.1,10,startle_ilp,14,3,2,12,0.2,0.142857,0.857143,218.24,16.74,1.015778450081452175936700023
50,30,0.15,0.1,10,laml,11,8,4,7,0.533333,0.363636,0.636364,233.28,118.48,1.085780777286478938794507796
50,30,0.15,0.1,10,paup,19,3,7,12,0.2,0.368421,0.631579,214.85,1.41,1
50,30,0.15,0.1,10,star_cdp,17,4,6,11,0.266667,0.352941,0.647059,212.24,3.52,0.9878519897602978822434256458
50,30,0.15,0.1,10,paup-sc,7,8,0,7,0.533333,0.0,1.0,283.06,,1.317477309750989062136374215
50,30,0.15,0.1,10,star_cdp-sc,12,4,1,11,0.266667,0.083333,0.916667,243.20,,1.131952525017454037700721434
50,30,0.15,0.1,10,ground-truth,15,0,0,15.0,0.0,0.0,1,214.85,,1
50,30,0.15,0.1,11,cassiopeia-greedy,23,6,9,14,0.3,0.391304,0.608696,220.66,5.71,1.033584711227692163567380205
