silencing,dropout,prior,rep,method,#branches,#FN,#FP,#TP,FN_rate,FP_rate,TP_rate,parsimony-score,time,normalized-parsimony-score
0,100,07,03,star_cdp,211,97,60,151,0.391129,0.28436,0.71564,1723.37,73.24,0.9845071951282212409096881445
0,100,07,03,paup-sc,162,114,28,134,0.459677,0.17284,0.82716,1812.09,,1.035190146758907505898348462
0,100,07,03,star_cdp-sc,167,112,31,136,0.451613,0.185629,0.814371,,,
0,100,07,03,ground-truth,249,0,0,249,0.0,0.0,1.0,1750.49,,1
0,100,07,04,startle_nni,189,160,101,88,0.645161,0.534392,0.465608,1831.68,10.02,1.074538606844927315178749516
0,100,07,04,laml,248,152,152,96,0.612903,0.612903,0.387097,1829.52,1016.94,1.073271462261383768816510425
0,100,07,04,paup,207,102,61,146,0.41129,0.294686,0.705314,1682.64,47.91,0.9871056305804226161842522087
0,100,07,04,star_cdp,201,101,54,147,0.407258,0.268657,0.731343,1680.48,64.12,0.9858384859968790698220131173
0,100,07,04,paup-sc,158,115,25,133,0.46371,0.158228,0.841772,1725.53,,1.012266663537914608534453427
0,100,07,04,star_cdp-sc,164,112,28,136,0.451613,0.170732,0.829268,,,
0,100,07,04,ground-truth,249,0,0,249,0.0,0.0,1.0,1704.62,,1
0,100,07,05,startle_nni,201,162,115,86,0.653226,0.572139,0.427861,1875.26,9.22,1.107308403157900952448436107
0,100,07,05,laml,248,160,160,88,0.645161,0.645161,0.354839,1873.11,1086.30,1.106038865564826132398008893
0,100,07,05,paup,205,108,65,140,0.435484,0.317073,0.682927,1672.78,52.35,0.9877474860203244111412257238
0,100,07,05,star_cdp,201,121,74,127,0.487903,0.368159,0.631841,1670.63,67.69,0.9864779484272495910907985096
0,100,07,05,paup-sc,146,133,31,115,0.53629,0.212329,0.787671,1740.68,,1.027841254657431518780299138
0,100,07,05,star_cdp-sc,153,129,34,119,0.520161,0.222222,0.777778,,,
0,100,07,05,ground-truth,249,0,0,249,0.0,0.0,1.0,1693.53,,1
