"NLIN","NCHR","LABL","REPL","MTHD","NIBR_TRUE","NIBR_ESTI","FN","FP","TP","FN_RATE","FP_RATE","TP_RATE","PRECISION","RECALL","F1SCORE","RF","PSCORE","NORM_PSCORE","SECS"
50,10,"50x10",18,"Startle-NNI (Py)",12,15,5,8,7,0.416667,0.533333,0.466667,0.4666666666666667,0.5833333333333334,0.5185185185185186,13,64.7,1.0,77.21
50,10,"50x10",18,"StarCDP-Rand",12,17,7,12,5,0.583333,0.705882,0.294118,0.29411764705882354,0.4166666666666667,0.3448275862068966,19,64.7,1.0,3.94
50,10,"50x10",18,"StarCDP-Bias",12,16,6,10,6,0.5,0.625,0.375,0.375,0.5,0.4285714285714286,16,64.7,1.0,4.2
50,10,"50x10",18,"PAUP*",12,13,7,8,5,0.583333,0.615385,0.384615,0.38461538461538464,0.4166666666666667,0.4,15,64.7,1.0,1.51
50,10,"50x10",18,"PAUP*-SC",12,3,9,0,3,0.75,0.0,1.0,1.0,0.25,0.4,9,209.45,3.237248840803709,"NA"
50,10,"50x10",18,"StarCDP-SC",12,9,7,4,5,0.583333,0.444444,0.555556,0.5555555555555556,0.4166666666666667,0.4761904761904763,11,147.6,2.2812982998454405,"NA"
50,10,"50x10",18,"Startle-ILP",12,15,5,8,7,0.416667,0.533333,0.466667,0.4666666666666667,0.5833333333333334,0.5185185185185186,13,64.7,1.0,11.85
50,10,"50x10",19,"Startle-NNI (C++)",3,5,2,4,1,0.666667,0.8,0.2,0.2,0.3333333333333333,0.25,6,26.38,1.2425812529439473,3.25
50,10,"50x10",19,"LAML",3,4,2,3,1,0.666667,0.75,0.25,0.25,0.3333333333333333,0.2857142857142857,5,26.38,1.2425812529439473,1416.88
50,10,"50x10",19,"Cassiopeia-Greedy",3,4,2,3,1,0.666667,0.75,0.25,0.25,0.3333333333333333,0.2857142857142857,5,21.23,1.0,5.88
50,10,"50x10",19,"Startle-NNI (Py)",3,6,3,6,0,1.0,1.0,0.0,0.0,0.0,0.0,9,19.76,0.9307583608101744,46.49
50,10,"50x10",19,"StarCDP-Rand",3,6,3,6,0,1.0,1.0,0.0,0.0,0.0,0.0,9,19.76,0.9307583608101744,3.54
50,10,"50x10",19,"StarCDP-Bias",3,5,3,5,0,1.0,1.0,0.0,0.0,0.0,0.0,8,19.76,0.9307583608101744,3.59
50,10,"50x10",19,"PAUP*",3,3,2,2,1,0.666667,0.666667,0.333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,4,19.76,0.9307583608101744,1.87
50,10,"50x10",19,"PAUP*-SC",3,0,3,0,0,1.0,inf,inf,0.0,0.0,0.0,3,44.43,2.0927932171455486,"NA"
50,10,"50x10",19,"StarCDP-SC",3,2,2,1,1,0.666667,0.5,0.5,0.5,0.3333333333333333,0.4,3,22.95,1.0810174281676872,"NA"
50,10,"50x10",19,"Startle-ILP",3,5,3,5,0,1.0,1.0,0.0,0.0,0.0,0.0,8,21.23,1.0,11.77
50,10,"50x10",20,"Startle-NNI (C++)",8,10,5,7,3,0.625,0.7,0.3,0.3,0.375,0.3333333333333333,12,73.42,1.3205035971223023,3.34
50,10,"50x10",20,"LAML",8,9,5,6,3,0.625,0.666667,0.333333,0.3333333333333333,0.375,0.35294117647058826,11,70.97,1.2764388489208633,171.94
50,10,"50x10",20,"Cassiopeia-Greedy",8,10,2,4,6,0.25,0.4,0.6,0.6,0.75,0.6666666666666666,6,55.6,1.0,5.42
50,10,"50x10",20,"Startle-NNI (Py)",8,10,2,4,6,0.25,0.4,0.6,0.6,0.75,0.6666666666666666,6,61.37,1.1037769784172662,61.38
50,10,"50x10",20,"StarCDP-Rand",8,15,4,11,4,0.5,0.733333,0.266667,0.26666666666666666,0.5,0.34782608695652173,15,55.6,1.0,3.51
50,10,"50x10",20,"StarCDP-Bias",8,12,4,8,4,0.5,0.666667,0.333333,0.3333333333333333,0.5,0.4,12,55.6,1.0,3.55
50,10,"50x10",20,"PAUP*",8,12,1,5,7,0.125,0.416667,0.583333,0.5833333333333334,0.875,0.7000000000000001,6,55.6,1.0,1.69
50,10,"50x10",20,"PAUP*-SC",8,3,5,0,3,0.625,0.0,1.0,1.0,0.375,0.5454545454545455,5,84.88,1.5266187050359712,"NA"
50,10,"50x10",20,"StarCDP-SC",8,6,2,0,6,0.25,0.0,1.0,1.0,0.75,0.8571428571428572,2,74.79,1.3451438848920865,"NA"
50,10,"50x10",20,"Startle-ILP",8,10,2,4,6,0.25,0.4,0.6,0.6,0.75,0.6666666666666666,6,55.6,1.0,12.99
50,20,"50x20",0,"Startle-NNI (C++)",14,16,5,7,9,0.357143,0.4375,0.5625,0.5625,0.6428571428571429,0.6000000000000001,12,186.01,1.023269886676202,3.88
50,20,"50x20",0,"LAML",14,16,5,7,9,0.357143,0.4375,0.5625,0.5625,0.6428571428571429,0.6000000000000001,12,186.01,1.023269886676202,311.9
50,20,"50x20",0,"Cassiopeia-Greedy",14,17,5,8,9,0.357143,0.470588,0.529412,0.5294117647058824,0.6428571428571429,0.5806451612903226,13,184.16,1.0130927494773903,5.55
50,20,"50x20",0,"Startle-NNI (Py)",14,15,6,7,8,0.428571,0.466667,0.533333,0.5333333333333333,0.5714285714285714,0.5517241379310345,13,180.74,0.9942787985476951,185.28
50,20,"50x20",0,"StarCDP-Rand",14,19,4,9,10,0.285714,0.473684,0.526316,0.5263157894736842,0.7142857142857143,0.6060606060606061,13,178.02,0.9793156562878205,3.76
50,20,"50x20",0,"StarCDP-Bias",14,17,5,8,9,0.357143,0.470588,0.529412,0.5294117647058824,0.6428571428571429,0.5806451612903226,13,178.02,0.9793156562878205,3.72
50,20,"50x20",0,"PAUP*",14,15,6,7,8,0.428571,0.466667,0.533333,0.5333333333333333,0.5714285714285714,0.5517241379310345,13,178.02,0.9793156562878205,1.57
50,20,"50x20",0,"PAUP*-SC",14,9,7,2,7,0.5,0.222222,0.777778,0.7777777777777778,0.5,0.6086956521739131,9,214.74,1.1813180767961273,"NA"
50,20,"50x20",0,"StarCDP-SC",14,15,6,7,8,0.428571,0.466667,0.533333,0.5333333333333333,0.5714285714285714,0.5517241379310345,13,188.55,1.0372428209924085,"NA"
50,20,"50x20",0,"Startle-ILP",14,15,6,7,8,0.428571,0.466667,0.533333,0.5333333333333333,0.5714285714285714,0.5517241379310345,13,178.02,0.9793156562878205,13.91
50,20,"50x20",2,"Startle-NNI (C++)",15,16,3,4,12,0.2,0.25,0.75,0.75,0.8,0.7741935483870969,7,122.25,1.0,3.34
50,20,"50x20",2,"LAML",15,16,3,4,12,0.2,0.25,0.75,0.75,0.8,0.7741935483870969,7,122.25,1.0,112.31
50,20,"50x20",2,"Cassiopeia-Greedy",15,21,6,12,9,0.4,0.571429,0.428571,0.42857142857142855,0.6,0.5,18,127.3,1.0413087934560328,5.51
50,20,"50x20",2,"Startle-NNI (Py)",15,16,4,5,11,0.266667,0.3125,0.6875,0.6875,0.7333333333333333,0.7096774193548386,9,129.86,1.0622494887525564,142.74
50,20,"50x20",2,"StarCDP-Rand",15,22,5,12,10,0.333333,0.545455,0.454545,0.45454545454545453,0.6666666666666666,0.5405405405405405,17,122.25,1.0,4.21
50,20,"50x20",2,"StarCDP-Bias",15,18,3,6,12,0.2,0.333333,0.666667,0.6666666666666666,0.8,0.7272727272727273,9,122.25,1.0,4.26
50,20,"50x20",2,"PAUP*",15,19,4,8,11,0.266667,0.421053,0.578947,0.5789473684210527,0.7333333333333333,0.6470588235294118,12,122.25,1.0,1.81
50,20,"50x20",2,"PAUP*-SC",15,9,6,0,9,0.4,0.0,1.0,1.0,0.6,0.7499999999999999,6,147.99,1.210552147239264,"NA"
50,20,"50x20",2,"StarCDP-SC",15,13,5,3,10,0.333333,0.230769,0.769231,0.7692307692307693,0.6666666666666666,0.7142857142857143,8,209.35,1.7124744376278118,"NA"
50,20,"50x20",2,"Startle-ILP",15,16,4,5,11,0.266667,0.3125,0.6875,0.6875,0.7333333333333333,0.7096774193548386,9,122.25,1.0,13.63
50,20,"50x20",3,"Startle-NNI (C++)",14,13,6,5,8,0.428571,0.384615,0.615385,0.6153846153846154,0.5714285714285714,0.5925925925925926,11,108.6,1.0782366957903098,3.96
50,20,"50x20",3,"LAML",14,13,6,5,8,0.428571,0.384615,0.615385,0.6153846153846154,0.5714285714285714,0.5925925925925926,11,108.6,1.0782366957903098,156.03
50,20,"50x20",3,"Cassiopeia-Greedy",14,15,6,7,8,0.428571,0.466667,0.533333,0.5333333333333333,0.5714285714285714,0.5517241379310345,13,112.31,1.1150714853057984,5.37
50,20,"50x20",3,"Startle-NNI (Py)",14,15,3,4,11,0.214286,0.266667,0.733333,0.7333333333333333,0.7857142857142857,0.7586206896551724,7,100.72,1.0,132.28
50,20,"50x20",3,"StarCDP-Rand",14,16,4,6,10,0.285714,0.375,0.625,0.625,0.7142857142857143,0.6666666666666666,10,98.68,0.9797458300238285,3.65
50,20,"50x20",3,"StarCDP-Bias",14,19,4,9,10,0.285714,0.473684,0.526316,0.5263157894736842,0.7142857142857143,0.6060606060606061,13,98.68,0.9797458300238285,3.65
50,20,"50x20",3,"PAUP*",14,16,4,6,10,0.285714,0.375,0.625,0.625,0.7142857142857143,0.6666666666666666,10,98.68,0.9797458300238285,1.24
50,20,"50x20",3,"PAUP*-SC",14,7,7,0,7,0.5,0.0,1.0,1.0,0.5,0.6666666666666666,7,390.35,3.8755957108816523,"NA"
50,20,"50x20",3,"StarCDP-SC",14,12,5,3,9,0.357143,0.25,0.75,0.75,0.6428571428571429,0.6923076923076924,8,229.73,2.2808776806989672,"NA"
50,20,"50x20",3,"Startle-ILP",14,14,2,2,12,0.142857,0.142857,0.857143,0.8571428571428571,0.8571428571428571,0.8571428571428571,4,98.68,0.9797458300238285,12.67
50,20,"50x20",4,"Startle-NNI (C++)",13,15,8,10,5,0.615385,0.666667,0.333333,0.3333333333333333,0.38461538461538464,0.35714285714285715,18,128.21,1.2401818533565487,3.78
50,20,"50x20",4,"LAML",13,16,8,11,5,0.615385,0.6875,0.3125,0.3125,0.38461538461538464,0.3448275862068966,19,128.21,1.2401818533565487,415.35
50,20,"50x20",4,"Cassiopeia-Greedy",13,17,6,10,7,0.461538,0.588235,0.411765,0.4117647058823529,0.5384615384615384,0.46666666666666656,16,103.38,1.0,6.0
50,20,"50x20",4,"Startle-NNI (Py)",13,12,8,7,5,0.615385,0.583333,0.416667,0.4166666666666667,0.38461538461538464,0.4,15,119.22,1.1532211259431224,121.92
50,20,"50x20",4,"StarCDP-Rand",13,18,7,12,6,0.538462,0.666667,0.333333,0.3333333333333333,0.46153846153846156,0.38709677419354843,19,103.38,1.0,3.64
50,20,"50x20",4,"StarCDP-Bias",13,16,7,10,6,0.538462,0.625,0.375,0.375,0.46153846153846156,0.4137931034482759,17,103.38,1.0,3.88
50,20,"50x20",4,"PAUP*",13,17,4,8,9,0.307692,0.470588,0.529412,0.5294117647058824,0.6923076923076923,0.6000000000000001,12,103.38,1.0,1.55
50,20,"50x20",4,"PAUP*-SC",13,4,9,0,4,0.692308,0.0,1.0,1.0,0.3076923076923077,0.47058823529411764,9,238.89,2.310795124782356,"NA"
50,20,"50x20",4,"StarCDP-SC",13,10,4,1,9,0.307692,0.1,0.9,0.9,0.6923076923076923,0.782608695652174,5,186.32,1.8022828400077384,"NA"
50,20,"50x20",4,"Startle-ILP",13,13,4,4,9,0.307692,0.307692,0.692308,0.6923076923076923,0.6923076923076923,0.6923076923076923,8,103.38,1.0,14.1
50,20,"50x20",5,"Startle-NNI (C++)",12,14,5,7,7,0.416667,0.5,0.5,0.5,0.5833333333333334,0.5384615384615384,12,114.96,1.0197817794730772,3.68
50,20,"50x20",5,"LAML",12,15,4,7,8,0.333333,0.466667,0.533333,0.5333333333333333,0.6666666666666666,0.5925925925925926,11,112.73,1.0,562.89
50,20,"50x20",5,"Cassiopeia-Greedy",12,15,5,8,7,0.416667,0.533333,0.466667,0.4666666666666667,0.5833333333333334,0.5185185185185186,13,110.71,0.9820810786835802,5.34
50,20,"50x20",5,"Startle-NNI (Py)",12,14,4,6,8,0.333333,0.428571,0.571429,0.5714285714285714,0.6666666666666666,0.6153846153846154,10,110.71,0.9820810786835802,146.36
50,20,"50x20",5,"StarCDP-Rand",12,22,5,15,7,0.416667,0.681818,0.318182,0.3181818181818182,0.5833333333333334,0.411764705882353,20,110.71,0.9820810786835802,3.52
50,20,"50x20",5,"StarCDP-Bias",12,17,5,10,7,0.416667,0.588235,0.411765,0.4117647058823529,0.5833333333333334,0.48275862068965514,15,110.71,0.9820810786835802,3.49
50,20,"50x20",5,"PAUP*",12,18,3,9,9,0.25,0.5,0.5,0.5,0.75,0.6000000000000001,12,110.71,0.9820810786835802,1.44
50,20,"50x20",5,"PAUP*-SC",12,5,7,0,5,0.583333,0.0,1.0,1.0,0.4166666666666667,0.5882352941176471,7,132.49,1.175286081788344,"NA"
50,20,"50x20",5,"StarCDP-SC",12,10,6,4,6,0.5,0.4,0.6,0.6,0.5,0.5454545454545454,10,115.73,1.0266122593808213,"NA"
50,20,"50x20",5,"Startle-ILP",12,12,4,4,8,0.333333,0.333333,0.666667,0.6666666666666666,0.6666666666666666,0.6666666666666666,8,110.71,0.9820810786835802,12.66
50,20,"50x20",6,"Startle-NNI (C++)",16,16,5,5,11,0.3125,0.3125,0.6875,0.6875,0.6875,0.6875,10,131.71,1.0326146609172875,3.88
50,20,"50x20",6,"LAML",16,14,5,3,11,0.3125,0.214286,0.785714,0.7857142857142857,0.6875,0.7333333333333333,8,127.06,0.9961583692669542,310.92
50,20,"50x20",6,"Cassiopeia-Greedy",16,16,3,3,13,0.1875,0.1875,0.8125,0.8125,0.8125,0.8125,6,127.55,1.0,5.35
50,20,"50x20",6,"Startle-NNI (Py)",16,16,3,3,13,0.1875,0.1875,0.8125,0.8125,0.8125,0.8125,6,127.55,1.0,213.64
50,20,"50x20",6,"StarCDP-Rand",16,19,2,5,14,0.125,0.263158,0.736842,0.7368421052631579,0.875,0.8,7,120.34,0.9434731477851823,3.94
50,20,"50x20",6,"StarCDP-Bias",16,17,1,2,15,0.0625,0.117647,0.882353,0.8823529411764706,0.9375,0.9090909090909091,3,120.34,0.9434731477851823,3.88
50,20,"50x20",6,"PAUP*",16,15,2,1,14,0.125,0.066667,0.933333,0.9333333333333333,0.875,0.9032258064516129,3,127.55,1.0,1.59
50,20,"50x20",6,"PAUP*-SC",16,10,6,0,10,0.375,0.0,1.0,1.0,0.625,0.7692307692307692,6,247.73,1.942218737749902,"NA"
50,20,"50x20",6,"StarCDP-SC",16,14,3,1,13,0.1875,0.071429,0.928571,0.9285714285714286,0.8125,0.8666666666666667,4,133.97,1.0503332026656214,"NA"
50,20,"50x20",6,"Startle-ILP",16,15,3,2,13,0.1875,0.133333,0.866667,0.8666666666666667,0.8125,0.8387096774193549,5,127.55,1.0,12.9
50,20,"50x20",7,"Startle-NNI (C++)",18,20,2,4,16,0.111111,0.2,0.8,0.8,0.8888888888888888,0.8421052631578947,6,177.3,1.0,3.73
50,20,"50x20",7,"LAML",18,22,3,7,15,0.166667,0.318182,0.681818,0.6818181818181818,0.8333333333333334,0.7499999999999999,10,162.69,0.9175972927241962,394.14
50,20,"50x20",7,"Cassiopeia-Greedy",18,20,7,9,11,0.388889,0.45,0.55,0.55,0.6111111111111112,0.5789473684210527,16,180.84,1.0199661590524534,5.63
50,20,"50x20",7,"Startle-NNI (Py)",18,17,5,4,13,0.277778,0.235294,0.764706,0.7647058823529411,0.7222222222222222,0.7428571428571428,9,179.25,1.0109983079526226,153.69
50,20,"50x20",7,"StarCDP-Rand",18,25,0,7,18,0.0,0.28,0.72,0.72,1.0,0.8372093023255814,7,162.69,0.9175972927241962,4.69
50,20,"50x20",7,"StarCDP-Bias",18,21,4,7,14,0.222222,0.333333,0.666667,0.6666666666666666,0.7777777777777778,0.717948717948718,11,162.69,0.9175972927241962,4.78
50,20,"50x20",7,"PAUP*",18,20,4,6,14,0.222222,0.3,0.7,0.7,0.7777777777777778,0.7368421052631579,10,173.92,0.9809362662154539,1.85
50,20,"50x20",7,"PAUP*-SC",18,14,6,2,12,0.333333,0.142857,0.857143,0.8571428571428571,0.6666666666666666,0.7499999999999999,8,173.92,0.9809362662154539,"NA"
50,20,"50x20",7,"StarCDP-SC",18,15,5,2,13,0.277778,0.133333,0.866667,0.8666666666666667,0.7222222222222222,0.787878787878788,7,173.46,0.97834179357022,"NA"
50,20,"50x20",7,"Startle-ILP",18,16,7,5,11,0.388889,0.3125,0.6875,0.6875,0.6111111111111112,0.6470588235294118,12,180.17,1.0161872532430907,12.78
50,20,"50x20",8,"Startle-NNI (C++)",10,11,7,8,3,0.7,0.727273,0.272727,0.2727272727272727,0.3,0.2857142857142857,15,126.75,1.116051774236154,3.69
50,20,"50x20",8,"LAML",10,9,7,6,3,0.7,0.666667,0.333333,0.3333333333333333,0.3,0.3157894736842105,13,120.92,1.0647177951923925,765.62
50,20,"50x20",8,"Cassiopeia-Greedy",10,12,4,6,6,0.4,0.5,0.5,0.5,0.6,0.5454545454545454,10,111.6,0.9826538698599983,6.16
50,20,"50x20",8,"Startle-NNI (Py)",10,10,6,6,4,0.6,0.6,0.4,0.4,0.4,0.4,12,114.9,1.011710839130052,205.84
50,20,"50x20",8,"StarCDP-Rand",10,13,5,8,5,0.5,0.615385,0.384615,0.38461538461538464,0.5,0.4347826086956522,13,107.65,0.9478735581579644,3.8
50,20,"50x20",8,"StarCDP-Bias",10,13,7,10,3,0.7,0.769231,0.230769,0.23076923076923078,0.3,0.2608695652173913,17,107.65,0.9478735581579644,3.81
50,20,"50x20",8,"PAUP*",10,11,7,8,3,0.7,0.727273,0.272727,0.2727272727272727,0.3,0.2857142857142857,15,109.63,0.9653077397199965,1.53
50,20,"50x20",8,"PAUP*-SC",10,1,9,0,1,0.9,0.0,1.0,1.0,0.1,0.18181818181818182,9,224.22,1.9742889847671041,"NA"
50,20,"50x20",8,"StarCDP-SC",10,4,6,0,4,0.6,0.0,1.0,1.0,0.4,0.5714285714285714,6,151.47,1.3337148894954653,"NA"
50,20,"50x20",8,"Startle-ILP",10,9,5,4,5,0.5,0.444444,0.555556,0.5555555555555556,0.5,0.5263157894736842,9,109.63,0.9653077397199965,13.2
50,20,"50x20",9,"Startle-NNI (C++)",20,17,8,5,12,0.4,0.294118,0.705882,0.7058823529411765,0.6,0.6486486486486487,13,136.29,1.0583986953482953,3.59
50,20,"50x20",9,"LAML",20,17,7,4,13,0.35,0.235294,0.764706,0.7647058823529411,0.65,0.7027027027027027,11,136.29,1.0583986953482953,116.93
50,20,"50x20",9,"Cassiopeia-Greedy",20,18,7,5,13,0.35,0.277778,0.722222,0.7222222222222222,0.65,0.6842105263157895,12,130.87,1.0163081463073698,6.04
50,20,"50x20",9,"Startle-NNI (Py)",20,21,5,6,15,0.25,0.285714,0.714286,0.7142857142857143,0.75,0.7317073170731707,11,128.77,1.0,212.1
50,20,"50x20",9,"StarCDP-Rand",20,24,5,9,15,0.25,0.375,0.625,0.625,0.75,0.6818181818181818,14,128.77,1.0,3.87
50,20,"50x20",9,"StarCDP-Bias",20,20,6,6,14,0.3,0.3,0.7,0.7,0.7,0.7,12,128.77,1.0,3.79
50,20,"50x20",9,"PAUP*",20,21,5,6,15,0.25,0.285714,0.714286,0.7142857142857143,0.75,0.7317073170731707,11,128.77,1.0,1.52
50,20,"50x20",9,"PAUP*-SC",20,13,7,0,13,0.35,0.0,1.0,1.0,0.65,0.787878787878788,7,147.63,1.146462685408092,"NA"
50,20,"50x20",9,"StarCDP-SC",20,16,5,1,15,0.25,0.0625,0.9375,0.9375,0.75,0.8333333333333334,6,141.34,1.0976159043255416,"NA"
50,20,"50x20",9,"Startle-ILP",20,16,4,0,16,0.2,0.0,1.0,1.0,0.8,0.8888888888888888,4,128.77,1.0,20.07
50,20,"50x20",10,"Startle-NNI (C++)",16,17,10,11,6,0.625,0.647059,0.352941,0.35294117647058826,0.375,0.36363636363636365,21,179.75,1.2940964722822175,3.74
50,20,"50x20",10,"LAML",16,16,10,10,6,0.625,0.625,0.375,0.375,0.375,0.375,20,176.85,1.273218142548596,588.04
50,20,"50x20",10,"Cassiopeia-Greedy",16,20,9,13,7,0.5625,0.65,0.35,0.35,0.4375,0.38888888888888895,22,150.54,1.0838012958963281,5.14
50,20,"50x20",10,"Startle-NNI (Py)",16,19,5,8,11,0.3125,0.421053,0.578947,0.5789473684210527,0.6875,0.6285714285714286,13,138.84,0.9995680345572354,436.11
50,20,"50x20",10,"StarCDP-Rand",16,21,6,11,10,0.375,0.52381,0.47619,0.47619047619047616,0.625,0.5405405405405405,17,132.82,0.9562275017998559,4.1
50,20,"50x20",10,"StarCDP-Bias",16,19,4,7,12,0.25,0.368421,0.631579,0.631578947368421,0.75,0.6857142857142856,11,132.82,0.9562275017998559,4.02
50,20,"50x20",10,"PAUP*",16,20,6,10,10,0.375,0.5,0.5,0.5,0.625,0.5555555555555556,16,135.72,0.9771058315334773,1.7
50,20,"50x20",10,"PAUP*-SC",16,10,7,1,9,0.4375,0.1,0.9,0.9,0.5625,0.6923076923076923,8,242.46,1.745572354211663,"NA"
50,20,"50x20",10,"StarCDP-SC",16,17,6,7,10,0.375,0.411765,0.588235,0.5882352941176471,0.625,0.6060606060606061,13,181.24,1.304823614110871,"NA"
50,20,"50x20",10,"Startle-ILP",16,17,5,6,11,0.3125,0.352941,0.647059,0.6470588235294118,0.6875,0.6666666666666666,11,135.72,0.9771058315334773,12.78
50,20,"50x20",11,"Startle-NNI (C++)",21,20,11,10,10,0.52381,0.5,0.5,0.5,0.47619047619047616,0.48780487804878053,21,157.43,1.1780155642023349,3.28
50,20,"50x20",11,"LAML",21,20,7,6,14,0.333333,0.3,0.7,0.7,0.6666666666666666,0.6829268292682926,13,144.64,1.0823106854235258,396.15
50,20,"50x20",11,"Cassiopeia-Greedy",21,26,12,17,9,0.571429,0.653846,0.346154,0.34615384615384615,0.42857142857142855,0.3829787234042553,29,155.26,1.1617779108051483,5.14
50,20,"50x20",11,"Startle-NNI (Py)",21,22,5,6,16,0.238095,0.272727,0.727273,0.7272727272727273,0.7619047619047619,0.7441860465116279,11,139.39,1.0430260401077522,273.48
50,20,"50x20",11,"StarCDP-Rand",21,25,3,7,18,0.142857,0.28,0.72,0.72,0.8571428571428571,0.782608695652174,10,131.43,0.9834630350194554,4.0
50,20,"50x20",11,"StarCDP-Bias",21,25,3,7,18,0.142857,0.28,0.72,0.72,0.8571428571428571,0.782608695652174,10,131.43,0.9834630350194554,3.91
50,20,"50x20",11,"PAUP*",21,21,3,3,18,0.142857,0.142857,0.857143,0.8571428571428571,0.8571428571428571,0.8571428571428571,6,133.64,1.0,1.92
50,20,"50x20",11,"PAUP*-SC",21,15,6,0,15,0.285714,0.0,1.0,1.0,0.7142857142857143,0.8333333333333334,6,150.37,1.1251870697395991,"NA"
50,20,"50x20",11,"StarCDP-SC",21,19,4,2,17,0.190476,0.105263,0.894737,0.8947368421052632,0.8095238095238095,0.85,6,133.78,1.0010475905417542,"NA"
50,20,"50x20",11,"Startle-ILP",21,21,6,6,15,0.285714,0.285714,0.714286,0.7142857142857143,0.7142857142857143,0.7142857142857143,12,138.36,1.0353187668362769,15.19
50,20,"50x20",12,"Startle-NNI (C++)",19,18,5,4,14,0.263158,0.222222,0.777778,0.7777777777777778,0.7368421052631579,0.7567567567567568,9,114.7,1.0,4.39
50,20,"50x20",12,"LAML",19,18,5,4,14,0.263158,0.222222,0.777778,0.7777777777777778,0.7368421052631579,0.7567567567567568,9,114.7,1.0,171.25
50,20,"50x20",12,"Cassiopeia-Greedy",19,19,7,7,12,0.368421,0.368421,0.631579,0.631578947368421,0.631578947368421,0.631578947368421,14,121.99,1.0635571054925892,5.42
50,20,"50x20",12,"Startle-NNI (Py)",19,19,1,1,18,0.052632,0.052632,0.947368,0.9473684210526315,0.9473684210526315,0.9473684210526315,2,114.7,1.0,198.45
50,20,"50x20",12,"StarCDP-Rand",19,22,5,8,14,0.263158,0.363636,0.636364,0.6363636363636364,0.7368421052631579,0.6829268292682926,13,114.7,1.0,4.02
50,20,"50x20",12,"StarCDP-Bias",19,20,6,7,13,0.315789,0.35,0.65,0.65,0.6842105263157895,0.6666666666666666,13,114.7,1.0,4.19
50,20,"50x20",12,"PAUP*",19,19,5,5,14,0.263158,0.263158,0.736842,0.7368421052631579,0.7368421052631579,0.7368421052631579,10,114.7,1.0,1.55
50,20,"50x20",12,"PAUP*-SC",19,10,9,0,10,0.473684,0.0,1.0,1.0,0.5263157894736842,0.689655172413793,9,218.42,1.9042720139494331,"NA"
50,20,"50x20",12,"StarCDP-SC",19,16,6,3,13,0.315789,0.1875,0.8125,0.8125,0.6842105263157895,0.7428571428571428,9,172.22,1.5014821272885788,"NA"
50,20,"50x20",12,"Startle-ILP",19,20,3,4,16,0.157895,0.2,0.8,0.8,0.8421052631578947,0.8205128205128205,7,114.7,1.0,13.45
50,20,"50x20",13,"Startle-NNI (C++)",19,17,7,5,12,0.368421,0.294118,0.705882,0.7058823529411765,0.631578947368421,0.6666666666666666,12,127.34,1.1102005231037488,3.62
50,20,"50x20",13,"LAML",19,18,7,6,12,0.368421,0.333333,0.666667,0.6666666666666666,0.631578947368421,0.6486486486486486,13,127.34,1.1102005231037488,135.1
50,20,"50x20",13,"Cassiopeia-Greedy",19,19,7,7,12,0.368421,0.368421,0.631579,0.631578947368421,0.631578947368421,0.631578947368421,14,121.99,1.0635571054925892,5.16
50,20,"50x20",13,"Startle-NNI (Py)",19,19,1,1,18,0.052632,0.052632,0.947368,0.9473684210526315,0.9473684210526315,0.9473684210526315,2,114.7,1.0,195.68
50,20,"50x20",13,"StarCDP-Rand",19,22,5,8,14,0.263158,0.363636,0.636364,0.6363636363636364,0.7368421052631579,0.6829268292682926,13,114.7,1.0,4.17
50,20,"50x20",13,"StarCDP-Bias",19,20,6,7,13,0.315789,0.35,0.65,0.65,0.6842105263157895,0.6666666666666666,13,114.7,1.0,4.01
50,20,"50x20",13,"PAUP*",19,19,5,5,14,0.263158,0.263158,0.736842,0.7368421052631579,0.7368421052631579,0.7368421052631579,10,114.7,1.0,1.55
50,20,"50x20",13,"PAUP*-SC",19,10,9,0,10,0.473684,0.0,1.0,1.0,0.5263157894736842,0.689655172413793,9,218.42,1.9042720139494331,"NA"
50,20,"50x20",13,"StarCDP-SC",19,16,6,3,13,0.315789,0.1875,0.8125,0.8125,0.6842105263157895,0.7428571428571428,9,172.22,1.5014821272885788,"NA"
50,20,"50x20",13,"Startle-ILP",19,20,3,4,16,0.157895,0.2,0.8,0.8,0.8421052631578947,0.8205128205128205,7,114.7,1.0,12.0
50,20,"50x20",14,"Startle-NNI (C++)",10,13,5,8,5,0.5,0.615385,0.384615,0.38461538461538464,0.5,0.4347826086956522,13,88.49,1.0823140900195694,3.63
50,20,"50x20",14,"LAML",10,11,5,6,5,0.5,0.545455,0.454545,0.45454545454545453,0.5,0.47619047619047616,11,88.49,1.0823140900195694,964.44
50,20,"50x20",14,"Cassiopeia-Greedy",10,13,4,7,6,0.4,0.538462,0.461538,0.46153846153846156,0.6,0.5217391304347826,11,81.76,1.0,5.61
50,20,"50x20",14,"Startle-NNI (Py)",10,11,5,6,5,0.5,0.545455,0.454545,0.45454545454545453,0.5,0.47619047619047616,11,81.76,1.0,98.8
50,20,"50x20",14,"StarCDP-Rand",10,18,5,13,5,0.5,0.722222,0.277778,0.2777777777777778,0.5,0.35714285714285715,18,81.76,1.0,3.48
50,20,"50x20",14,"StarCDP-Bias",10,12,4,6,6,0.4,0.5,0.5,0.5,0.6,0.5454545454545454,10,81.76,1.0,3.44
