"SILENCING","PRIOR","LABL","REPL","MTHD","NIBR_TRUE","NIBR_ESTI","FN","FP","TP","FN_RATE","FP_RATE","TP_RATE","PRECISION","RECALL","F1SCORE","RF","PSCORE","NORM_PSCORE","SECS","CONTRACT"
25,2,"25%",5,"Cassiopeia-Greedy",248,247,176,175,72,0.709677,0.708502,0.291498,0.291497975708502,0.2903225806451613,0.2909090909090909,351,2540.41,1.3147418812265492,5.76,"NONE"
25,2,"25%",5,"StarCDP-Rand",248,248,64,64,184,0.258065,0.258065,0.741935,0.7419354838709677,0.7419354838709677,0.7419354838709677,128,1901.54,0.9841066114633199,75.67,"NONE"
25,2,"25%",5,"StarCDP-Bias",248,248,85,85,163,0.342742,0.342742,0.657258,0.657258064516129,0.657258064516129,0.657258064516129,170,1901.54,0.9841066114633199,75.22,"NONE"
25,2,"25%",5,"PAUP*",248,231,86,69,162,0.346774,0.298701,0.701299,0.7012987012987013,0.6532258064516129,0.6764091858037578,155,1903.87,0.9853124595678613,58.69,"NONE"
25,2,"25%",5,"PAUP*-SC",248,164,101,17,147,0.407258,0.103659,0.896341,0.8963414634146342,0.592741935483871,0.7135922330097089,118,"NA","NA","NA","NONE"
25,2,"25%",5,"StarCDP-SC",248,174,96,22,152,0.387097,0.126437,0.873563,0.8735632183908046,0.6129032258064516,0.7203791469194313,118,"NA","NA","NA","NONE"
25,3,"25%",1,"Startle-NNI (C++)",248,248,108,108,140,0.435484,0.435484,0.564516,0.5645161290322581,0.5645161290322581,0.5645161290322581,216,1882.89,1.0401730224233083,8.18,"NONE"
25,3,"25%",1,"LAML",248,248,108,108,140,0.435484,0.435484,0.564516,0.5645161290322581,0.5645161290322581,0.5645161290322581,216,1875.96,1.0363446527121762,4986.12,"NONE"
25,3,"25%",1,"Cassiopeia-Greedy",248,248,192,192,56,0.774194,0.774194,0.225806,0.22580645161290322,0.22580645161290322,0.22580645161290322,384,2933.65,1.6206488893308364,18.41,"NONE"
25,3,"25%",1,"StarCDP-Rand",248,248,79,79,169,0.318548,0.318548,0.681452,0.6814516129032258,0.6814516129032258,0.6814516129032258,158,1786.68,0.9870233182518768,72.22,"NONE"
25,3,"25%",1,"StarCDP-Bias",248,248,97,97,151,0.391129,0.391129,0.608871,0.6088709677419355,0.6088709677419355,0.6088709677419355,194,1786.68,0.9870233182518768,65.55,"NONE"
25,3,"25%",1,"PAUP*",248,231,93,76,155,0.375,0.329004,0.670996,0.670995670995671,0.625,0.6471816283924844,169,1793.62,0.9908572123060264,49.23,"NONE"
25,3,"25%",1,"PAUP*-SC",248,159,109,20,139,0.439516,0.125786,0.874214,0.8742138364779874,0.5604838709677419,0.6830466830466829,129,"NA","NA","NA","NONE"
25,3,"25%",1,"StarCDP-SC",248,172,107,31,141,0.431452,0.180233,0.819767,0.8197674418604651,0.5685483870967742,0.6714285714285715,138,"NA","NA","NA","NONE"
25,3,"25%",2,"Startle-NNI (C++)",248,248,118,118,130,0.475806,0.475806,0.524194,0.5241935483870968,0.5241935483870968,0.5241935483870968,236,1988.35,1.079000634913744,6.8,"NONE"
25,3,"25%",2,"LAML",248,248,118,118,130,0.475806,0.475806,0.524194,0.5241935483870968,0.5241935483870968,0.5241935483870968,236,1974.26,1.0713545369199629,4165.3,"NONE"
25,3,"25%",2,"Cassiopeia-Greedy",248,248,188,188,60,0.758065,0.758065,0.241935,0.24193548387096775,0.24193548387096775,0.24193548387096778,376,2654.55,1.4405216060604418,11.23,"NONE"
25,3,"25%",2,"StarCDP-Rand",248,248,70,70,178,0.282258,0.282258,0.717742,0.717741935483871,0.717741935483871,0.717741935483871,140,1827.15,0.9915236301871639,61.23,"NONE"
25,3,"25%",2,"StarCDP-Bias",248,248,80,80,168,0.322581,0.322581,0.677419,0.6774193548387096,0.6774193548387096,0.6774193548387096,160,1827.15,0.9915236301871639,62.48,"NONE"
25,3,"25%",2,"PAUP*",248,230,75,57,173,0.302419,0.247826,0.752174,0.7521739130434782,0.6975806451612904,0.7238493723849373,132,1834.08,0.9952842731322954,44.16,"NONE"
25,3,"25%",2,"PAUP*-SC",248,157,103,12,145,0.415323,0.076433,0.923567,0.9235668789808917,0.5846774193548387,0.7160493827160493,115,"NA","NA","NA","NONE"
25,3,"25%",2,"StarCDP-SC",248,162,100,14,148,0.403226,0.08642,0.91358,0.9135802469135802,0.5967741935483871,0.7219512195121951,114,"NA","NA","NA","NONE"
25,3,"25%",3,"Startle-NNI (C++)",248,248,131,131,117,0.528226,0.528226,0.471774,0.4717741935483871,0.4717741935483871,0.47177419354838707,262,1939.49,1.1047385239318528,3.85,"NONE"
25,3,"25%",3,"LAML",248,248,120,120,128,0.483871,0.483871,0.516129,0.5161290322580645,0.5161290322580645,0.5161290322580645,240,1905.26,1.0852410273352282,8947.9,"NONE"
25,3,"25%",3,"Cassiopeia-Greedy",248,248,191,191,57,0.770161,0.770161,0.229839,0.22983870967741934,0.22983870967741934,0.22983870967741934,382,2818.77,1.6055786877495573,5.81,"NONE"
25,3,"25%",3,"StarCDP-Rand",248,248,65,65,183,0.262097,0.262097,0.737903,0.7379032258064516,0.7379032258064516,0.7379032258064516,130,1727.46,0.9839656871400825,64.18,"NONE"
25,3,"25%",3,"StarCDP-Bias",248,248,92,92,156,0.370968,0.370968,0.629032,0.6290322580645161,0.6290322580645161,0.6290322580645161,184,1727.46,0.9839656871400825,65.28,"NONE"
25,3,"25%",3,"PAUP*",248,231,85,68,163,0.342742,0.294372,0.705628,0.7056277056277056,0.657258064516129,0.6805845511482254,153,1734.4,0.9879187291027052,49.99,"NONE"
25,3,"25%",3,"PAUP*-SC",248,159,109,20,139,0.439516,0.125786,0.874214,0.8742138364779874,0.5604838709677419,0.6830466830466829,129,"NA","NA","NA","NONE"
25,3,"25%",3,"StarCDP-SC",248,176,103,31,145,0.415323,0.176136,0.823864,0.8238636363636364,0.5846774193548387,0.6839622641509435,134,"NA","NA","NA","NONE"
25,3,"25%",4,"Startle-NNI (C++)",248,248,124,124,124,0.5,0.5,0.5,0.5,0.5,0.5,248,1894.98,1.0570771925518503,11.27,"NONE"
25,3,"25%",4,"LAML",248,248,118,118,130,0.475806,0.475806,0.524194,0.5241935483870968,0.5241935483870968,0.5241935483870968,236,1888.69,1.0535684401950174,3128.33,"NONE"
25,3,"25%",4,"Cassiopeia-Greedy",248,248,199,199,49,0.802419,0.802419,0.197581,0.1975806451612903,0.1975806451612903,0.1975806451612903,398,3001.74,1.67446141488068,6.92,"NONE"
25,3,"25%",4,"StarCDP-Rand",248,248,79,79,169,0.318548,0.318548,0.681452,0.6814516129032258,0.6814516129032258,0.6814516129032258,158,1769.21,0.9869188803230953,60.21,"NONE"
25,3,"25%",4,"StarCDP-Bias",248,248,95,95,153,0.383065,0.383065,0.616935,0.6169354838709677,0.6169354838709677,0.6169354838709677,190,1769.21,0.9869188803230953,58.97,"NONE"
25,3,"25%",4,"PAUP*",248,229,95,76,153,0.383065,0.331878,0.668122,0.6681222707423581,0.6169354838709677,0.6415094339622641,171,1776.15,0.990790222351143,41.89,"NONE"
25,3,"25%",4,"PAUP*-SC",248,136,123,11,125,0.495968,0.080882,0.919118,0.9191176470588235,0.5040322580645161,0.6510416666666666,134,"NA","NA","NA","NONE"
25,3,"25%",4,"StarCDP-SC",248,145,116,13,132,0.467742,0.089655,0.910345,0.9103448275862069,0.532258064516129,0.6717557251908396,129,"NA","NA","NA","NONE"
25,3,"25%",5,"Startle-NNI (C++)",248,248,119,119,129,0.479839,0.479839,0.520161,0.5201612903225806,0.5201612903225806,0.5201612903225806,238,1984.39,1.0653699339106533,7.42,"NONE"
25,3,"25%",5,"LAML",248,248,119,119,129,0.479839,0.479839,0.520161,0.5201612903225806,0.5201612903225806,0.5201612903225806,238,1977.46,1.0616493882306202,4914.7,"NONE"
25,3,"25%",5,"Cassiopeia-Greedy",248,248,195,195,53,0.78629,0.78629,0.21371,0.21370967741935484,0.21370967741935484,0.21370967741935484,390,3071.71,1.6491251617336775,8.35,"NONE"
25,3,"25%",5,"StarCDP-Rand",248,248,54,54,194,0.217742,0.217742,0.782258,0.782258064516129,0.782258064516129,0.782258064516129,108,1833.42,0.9843178731148967,63.17,"NONE"
25,3,"25%",5,"StarCDP-Bias",248,248,80,80,168,0.322581,0.322581,0.677419,0.6774193548387096,0.6774193548387096,0.6774193548387096,160,1833.42,0.9843178731148967,63.22,"NONE"
25,3,"25%",5,"PAUP*",248,228,73,53,175,0.294355,0.232456,0.767544,0.7675438596491229,0.7056451612903226,0.7352941176470589,126,1840.35,0.9880384187949296,47.33,"NONE"
25,3,"25%",5,"PAUP*-SC",248,171,101,24,147,0.407258,0.140351,0.859649,0.8596491228070176,0.592741935483871,0.7016706443914081,125,"NA","NA","NA","NONE"
25,3,"25%",5,"StarCDP-SC",248,187,88,27,160,0.354839,0.144385,0.855615,0.8556149732620321,0.6451612903225806,0.735632183908046,115,"NA","NA","NA","NONE"
25,4,"25%",1,"Startle-NNI (C++)",248,248,138,138,110,0.556452,0.556452,0.443548,0.4435483870967742,0.4435483870967742,0.44354838709677424,276,1860.49,1.1284108759863414,4.82,"NONE"
25,4,"25%",1,"LAML",248,248,138,138,110,0.556452,0.556452,0.443548,0.4435483870967742,0.4435483870967742,0.44354838709677424,276,1855.17,1.1251842282428721,4640.46,"NONE"
25,4,"25%",1,"Cassiopeia-Greedy",248,248,199,199,49,0.802419,0.802419,0.197581,0.1975806451612903,0.1975806451612903,0.1975806451612903,398,2603.81,1.5792439212261262,6.48,"NONE"
25,4,"25%",1,"StarCDP-Rand",248,248,72,72,176,0.290323,0.290323,0.709677,0.7096774193548387,0.7096774193548387,0.7096774193548387,144,1624.76,0.9854376292630264,60.39,"NONE"
25,4,"25%",1,"StarCDP-Bias",248,248,79,79,169,0.318548,0.318548,0.681452,0.6814516129032258,0.6814516129032258,0.6814516129032258,158,1624.76,0.9854376292630264,60.14,"NONE"
25,4,"25%",1,"PAUP*",248,233,79,64,169,0.318548,0.274678,0.725322,0.7253218884120172,0.6814516129032258,0.7027027027027026,143,1630.08,0.9886642770064957,44.34,"NONE"
25,4,"25%",1,"PAUP*-SC",248,171,103,26,145,0.415323,0.152047,0.847953,0.847953216374269,0.5846774193548387,0.6921241050119332,129,"NA","NA","NA","NONE"
25,4,"25%",1,"StarCDP-SC",248,193,91,36,157,0.366935,0.186528,0.813472,0.8134715025906736,0.6330645161290323,0.7120181405895691,127,"NA","NA","NA","NONE"
25,4,"25%",2,"Startle-NNI (C++)",248,248,115,115,133,0.46371,0.46371,0.53629,0.5362903225806451,0.5362903225806451,0.5362903225806451,230,1775.53,1.0416170457412046,4.75,"NONE"
25,4,"25%",2,"LAML",248,248,116,116,132,0.467742,0.467742,0.532258,0.532258064516129,0.532258064516129,0.532258064516129,232,1765.16,1.0355334713919477,1694.35,"NONE"
25,4,"25%",2,"Cassiopeia-Greedy",248,247,205,204,43,0.826613,0.825911,0.174089,0.17408906882591094,0.17338709677419356,0.17373737373737375,409,2713.83,1.5920719938518941,5.66,"NONE"
25,4,"25%",2,"StarCDP-Rand",248,248,88,88,160,0.354839,0.354839,0.645161,0.6451612903225806,0.6451612903225806,0.6451612903225806,176,1652.18,0.9692536035058285,57.81,"NONE"
25,4,"25%",2,"StarCDP-Bias",248,248,97,97,151,0.391129,0.391129,0.608871,0.6088709677419355,0.6088709677419355,0.6088709677419355,194,1652.18,0.9692536035058285,58.82,"NONE"
25,4,"25%",2,"PAUP*",248,229,94,75,154,0.379032,0.327511,0.672489,0.6724890829694323,0.6209677419354839,0.6457023060796646,169,1657.5,0.972374588610751,43.38,"NONE"
25,4,"25%",2,"PAUP*-SC",248,166,114,32,134,0.459677,0.192771,0.807229,0.8072289156626506,0.5403225806451613,0.6473429951690821,146,"NA","NA","NA","NONE"
25,4,"25%",2,"StarCDP-SC",248,178,108,38,140,0.435484,0.213483,0.786517,0.7865168539325843,0.5645161290322581,0.6572769953051644,146,"NA","NA","NA","NONE"
25,4,"25%",3,"Startle-NNI (C++)",248,248,163,163,85,0.657258,0.657258,0.342742,0.34274193548387094,0.34274193548387094,0.34274193548387094,326,1924.66,1.1467094052740077,5.43,"NONE"
25,4,"25%",3,"LAML",248,248,149,149,99,0.600806,0.600806,0.399194,0.39919354838709675,0.39919354838709675,0.39919354838709675,298,1892.76,1.1277034353737443,8603.36,"NONE"
25,4,"25%",3,"Cassiopeia-Greedy",248,248,205,205,43,0.826613,0.826613,0.173387,0.17338709677419356,0.17338709677419356,0.17338709677419356,410,2732.18,1.627828553043934,7.82,"NONE"
25,4,"25%",3,"StarCDP-Rand",248,248,86,86,162,0.346774,0.346774,0.653226,0.6532258064516129,0.6532258064516129,0.6532258064516129,172,1652.85,0.9847654341583154,63.97,"NONE"
25,4,"25%",3,"StarCDP-Bias",248,248,96,96,152,0.387097,0.387097,0.612903,0.6129032258064516,0.6129032258064516,0.6129032258064516,192,1652.85,0.9847654341583154,63.18,"NONE"
25,4,"25%",3,"PAUP*",248,229,98,79,150,0.395161,0.344978,0.655022,0.6550218340611353,0.6048387096774194,0.6289308176100629,177,1658.18,0.9879410397874191,47.92,"NONE"
25,4,"25%",3,"PAUP*-SC",248,171,116,39,132,0.467742,0.22807,0.77193,0.7719298245614035,0.532258064516129,0.6300715990453459,155,"NA","NA","NA","NONE"
25,4,"25%",3,"StarCDP-SC",248,183,112,47,136,0.451613,0.256831,0.743169,0.7431693989071039,0.5483870967741935,0.6310904872389792,159,"NA","NA","NA","NONE"
25,4,"25%",4,"Startle-NNI (C++)",248,248,122,122,126,0.491935,0.491935,0.508065,0.5080645161290323,0.5080645161290323,0.5080645161290323,244,1773.73,1.0617640896710665,2.74,"NONE"
25,4,"25%",4,"LAML",248,248,107,107,141,0.431452,0.431452,0.568548,0.5685483870967742,0.5685483870967742,0.5685483870967742,214,1736.52,1.0394899883271977,3081.77,"NONE"
25,4,"25%",4,"Cassiopeia-Greedy",248,248,189,189,59,0.762097,0.762097,0.237903,0.23790322580645162,0.23790322580645162,0.23790322580645165,378,2505.59,1.4998593277663046,5.4,"NONE"
25,4,"25%",4,"StarCDP-Rand",248,248,65,65,183,0.262097,0.262097,0.737903,0.7379032258064516,0.7379032258064516,0.7379032258064516,130,1652.46,0.9891712310316962,65.72,"NONE"
25,4,"25%",4,"StarCDP-Bias",248,248,84,84,164,0.33871,0.33871,0.66129,0.6612903225806451,0.6612903225806451,0.6612903225806451,168,1652.46,0.9891712310316962,63.4,"NONE"
25,4,"25%",4,"PAUP*",248,236,81,69,167,0.326613,0.292373,0.707627,0.7076271186440678,0.6733870967741935,0.6900826446280991,150,1657.78,0.9923558109604621,49.79,"NONE"
25,4,"25%",4,"PAUP*-SC",248,157,109,18,139,0.439516,0.11465,0.88535,0.8853503184713376,0.5604838709677419,0.6864197530864198,127,"NA","NA","NA","NONE"
25,4,"25%",4,"StarCDP-SC",248,170,102,24,146,0.41129,0.141176,0.858824,0.8588235294117647,0.5887096774193549,0.6985645933014354,126,"NA","NA","NA","NONE"
25,4,"25%",5,"Startle-NNI (C++)",248,248,116,116,132,0.467742,0.467742,0.532258,0.532258064516129,0.532258064516129,0.532258064516129,232,1896.58,1.1010624092888244,4.9,"NONE"
25,4,"25%",5,"LAML",248,248,116,116,132,0.467742,0.467742,0.532258,0.532258064516129,0.532258064516129,0.532258064516129,232,1886.85,1.0954136429608128,8709.74,"NONE"
25,4,"25%",5,"Cassiopeia-Greedy",248,248,196,196,52,0.790323,0.790323,0.209677,0.20967741935483872,0.20967741935483872,0.20967741935483872,392,2515.82,1.4605631349782293,5.38,"NONE"
25,4,"25%",5,"StarCDP-Rand",248,248,70,70,178,0.282258,0.282258,0.717742,0.717741935483871,0.717741935483871,0.717741935483871,140,1690.67,0.9815210449927432,58.8,"NONE"
25,4,"25%",5,"StarCDP-Bias",248,248,77,77,171,0.310484,0.310484,0.689516,0.6895161290322581,0.6895161290322581,0.6895161290322581,154,1690.67,0.9815210449927432,58.76,"NONE"
25,4,"25%",5,"PAUP*",248,234,79,65,169,0.318548,0.277778,0.722222,0.7222222222222222,0.6814516129032258,0.7012448132780084,144,1696.0,0.9846153846153847,45.49,"NONE"
25,4,"25%",5,"PAUP*-SC",248,169,100,21,148,0.403226,0.12426,0.87574,0.8757396449704142,0.5967741935483871,0.709832134292566,121,"NA","NA","NA","NONE"
25,4,"25%",5,"StarCDP-SC",248,183,94,29,154,0.379032,0.15847,0.84153,0.8415300546448088,0.6209677419354839,0.7146171693735499,123,"NA","NA","NA","NONE"
25,5,"25%",1,"Startle-NNI (C++)",248,248,168,168,80,0.677419,0.677419,0.322581,0.3225806451612903,0.3225806451612903,0.3225806451612903,336,1260.77,1.118169804794551,14.56,"NONE"
25,5,"25%",1,"LAML",248,248,153,153,95,0.616935,0.616935,0.383065,0.38306451612903225,0.38306451612903225,0.38306451612903225,306,1248.87,1.1076157618866016,5644.68,"NONE"
25,5,"25%",1,"Cassiopeia-Greedy",248,248,212,212,36,0.854839,0.854839,0.145161,0.14516129032258066,0.14516129032258066,0.14516129032258066,424,1782.1,1.5805344425425487,7.3,"NONE"
25,5,"25%",1,"StarCDP-Rand",248,248,120,120,128,0.483871,0.483871,0.516129,0.5161290322580645,0.5161290322580645,0.5161290322580645,240,1102.48,0.9777832962315859,74.46,"NONE"
25,5,"25%",1,"StarCDP-Bias",248,248,127,127,121,0.512097,0.512097,0.487903,0.4879032258064516,0.4879032258064516,0.4879032258064517,254,1102.48,0.9777832962315859,76.2,"NONE"
25,5,"25%",1,"PAUP*",248,229,128,109,120,0.516129,0.475983,0.524017,0.5240174672489083,0.4838709677419355,0.5031446540880503,237,1106.17,0.9810559364274122,59.39,"NONE"
25,5,"25%",1,"PAUP*-SC",248,160,145,57,103,0.584677,0.35625,0.64375,0.64375,0.4153225806451613,0.5049019607843137,202,"NA","NA","NA","NONE"
25,5,"25%",1,"StarCDP-SC",248,172,141,65,107,0.568548,0.377907,0.622093,0.622093023255814,0.4314516129032258,0.5095238095238095,206,"NA","NA","NA","NONE"
25,5,"25%",2,"Startle-NNI (C++)",248,248,163,163,85,0.657258,0.657258,0.342742,0.34274193548387094,0.34274193548387094,0.34274193548387094,326,1247.01,1.1983452013722722,3.02,"NONE"
25,5,"25%",2,"LAML",248,248,160,160,88,0.645161,0.645161,0.354839,0.3548387096774194,0.3548387096774194,0.3548387096774194,320,1235.33,1.1871210155581822,2505.47,"NONE"
25,5,"25%",2,"Cassiopeia-Greedy",248,247,197,196,51,0.794355,0.793522,0.206478,0.20647773279352227,0.2056451612903226,0.20606060606060608,393,1580.94,1.5192435206273245,6.5,"NONE"
25,5,"25%",2,"StarCDP-Rand",248,248,95,95,153,0.383065,0.383065,0.616935,0.6169354838709677,0.6169354838709677,0.6169354838709677,190,1021.13,0.981280210645679,82.83,"NONE"
25,5,"25%",2,"StarCDP-Bias",248,248,106,106,142,0.427419,0.427419,0.572581,0.5725806451612904,0.5725806451612904,0.5725806451612904,212,1021.13,0.981280210645679,81.48,"NONE"
25,5,"25%",2,"PAUP*",248,230,104,86,144,0.419355,0.373913,0.626087,0.6260869565217392,0.5806451612903226,0.602510460251046,190,1024.81,0.9848165979569676,66.54,"NONE"
25,5,"25%",2,"PAUP*-SC",248,162,119,33,129,0.479839,0.203704,0.796296,0.7962962962962963,0.5201612903225806,0.6292682926829267,152,"NA","NA","NA","NONE"
25,5,"25%",2,"StarCDP-SC",248,171,118,41,130,0.475806,0.239766,0.760234,0.7602339181286549,0.5241935483870968,0.6205250596658711,159,"NA","NA","NA","NONE"
25,5,"25%",3,"Startle-NNI (C++)",248,248,158,158,90,0.637097,0.637097,0.362903,0.3629032258064516,0.3629032258064516,0.3629032258064516,316,1195.17,1.1026977653940548,15.19,"NONE"
25,5,"25%",3,"LAML",248,248,158,158,90,0.637097,0.637097,0.362903,0.3629032258064516,0.3629032258064516,0.3629032258064516,316,1189.32,1.097300389349178,11322.38,"NONE"
25,5,"25%",3,"Cassiopeia-Greedy",248,246,209,207,39,0.842742,0.841463,0.158537,0.15853658536585366,0.15725806451612903,0.15789473684210528,416,1586.03,1.4633162954625136,5.66,"NONE"
25,5,"25%",3,"StarCDP-Rand",248,248,110,110,138,0.443548,0.443548,0.556452,0.5564516129032258,0.5564516129032258,0.5564516129032258,220,1054.89,0.9732714557230641,77.73,"NONE"
25,5,"25%",3,"StarCDP-Bias",248,248,119,119,129,0.479839,0.479839,0.520161,0.5201612903225806,0.5201612903225806,0.5201612903225806,238,1054.89,0.9732714557230641,78.74,"NONE"
25,5,"25%",3,"PAUP*",248,228,115,95,133,0.46371,0.416667,0.583333,0.5833333333333334,0.5362903225806451,0.5588235294117647,210,1058.57,0.9766667281752256,60.57,"NONE"
25,5,"25%",3,"PAUP*-SC",248,167,135,54,113,0.544355,0.323353,0.676647,0.6766467065868264,0.45564516129032256,0.544578313253012,189,"NA","NA","NA","NONE"
25,5,"25%",3,"StarCDP-SC",248,189,129,70,119,0.520161,0.37037,0.62963,0.6296296296296297,0.4798387096774194,0.5446224256292908,199,"NA","NA","NA","NONE"
25,5,"25%",4,"Startle-NNI (C++)",248,248,160,160,88,0.645161,0.645161,0.354839,0.3548387096774194,0.3548387096774194,0.3548387096774194,320,1246.24,1.1894326945101932,9.1,"NONE"
25,5,"25%",4,"LAML",248,248,156,156,92,0.629032,0.629032,0.370968,0.3709677419354839,0.3709677419354839,0.3709677419354839,312,1240.11,1.1835821180422996,8081.14,"NONE"
25,5,"25%",4,"Cassiopeia-Greedy",248,247,211,210,37,0.850806,0.850202,0.149798,0.14979757085020243,0.14919354838709678,0.1494949494949495,421,1693.01,1.6158375963961213,5.63,"NONE"
25,5,"25%",4,"StarCDP-Rand",248,248,111,111,137,0.447581,0.447581,0.552419,0.5524193548387096,0.5524193548387096,0.5524193548387096,222,1015.24,0.9689623577918608,70.81,"NONE"
25,5,"25%",4,"StarCDP-Bias",248,248,115,115,133,0.46371,0.46371,0.53629,0.5362903225806451,0.5362903225806451,0.5362903225806451,230,1015.24,0.9689623577918608,69.97,"NONE"
25,5,"25%",4,"PAUP*",248,230,113,95,135,0.455645,0.413043,0.586957,0.5869565217391305,0.5443548387096774,0.5648535564853556,208,1018.93,0.9724841566771016,56.56,"NONE"
25,5,"25%",4,"PAUP*-SC",248,174,130,56,118,0.524194,0.321839,0.678161,0.6781609195402298,0.47580645161290325,0.5592417061611374,186,"NA","NA","NA","NONE"
25,5,"25%",4,"StarCDP-SC",248,183,128,63,120,0.516129,0.344262,0.655738,0.6557377049180327,0.4838709677419355,0.5568445475638051,191,"NA","NA","NA","NONE"
25,5,"25%",5,"Startle-NNI (C++)",248,248,157,157,91,0.633065,0.633065,0.366935,0.36693548387096775,0.36693548387096775,0.36693548387096775,314,1256.41,1.1675153790399018,5.88,"NONE"
25,5,"25%",5,"LAML",248,248,153,153,95,0.616935,0.616935,0.383065,0.38306451612903225,0.38306451612903225,0.38306451612903225,306,1251.94,1.1633616443957104,3601.44,"NONE"
25,5,"25%",5,"Cassiopeia-Greedy",248,246,208,206,40,0.83871,0.837398,0.162602,0.16260162601626016,0.16129032258064516,0.16194331983805665,414,1718.45,1.596864720203691,6.55,"NONE"
25,5,"25%",5,"StarCDP-Rand",248,248,94,94,154,0.379032,0.379032,0.620968,0.6209677419354839,0.6209677419354839,0.6209677419354839,188,1050.22,0.9759139145464344,77.98,"NONE"
25,5,"25%",5,"StarCDP-Bias",248,248,96,96,152,0.387097,0.387097,0.612903,0.6129032258064516,0.6129032258064516,0.6129032258064516,192,1050.22,0.9759139145464344,78.39,"NONE"
25,5,"25%",5,"PAUP*",248,227,101,80,147,0.407258,0.352423,0.647577,0.6475770925110133,0.592741935483871,0.6189473684210527,181,1053.91,0.9793428364339212,60.58,"NONE"
25,5,"25%",5,"PAUP*-SC",248,162,121,35,127,0.487903,0.216049,0.783951,0.7839506172839507,0.5120967741935484,0.6195121951219512,156,"NA","NA","NA","NONE"
